Time,Growing Degree Days,Air Temperature Secondary (°C),Atmospheric Pressure (kPa),Rain Bucket Capacity (mL),Calculated Fallen Rain (mm),East Wind Speed (m/s),Wind Gust (m/s),Humidity Sensor Temperature (°C),Latitude,Longitude,North Wind Speed (m/s),Precipitation (mm),Relative Humidity (%),Rain Bucket Tips per Minute,Vapor Pressure (kPa),Wind Direction (°),Wind Speed (m/s),X Orientation,Y Orientation
2024-06-19T16:08:54.000Z,,22.30,100.39,5.00,0.00,0.04,0.16,22.30,38.630938,-90.226172,-0.05,0.00,51.00,0.00,1.38,141.80,0.07,-0.40,-0.30
2024-06-19T16:23:54.000Z,,22.30,100.38,5.00,0.00,0.07,0.24,22.30,38.630938,-90.226172,-0.04,0.00,51.00,0.00,1.36,121.00,0.08,-0.60,-0.20
2024-06-19T16:38:54.000Z,,22.40,100.38,5.00,0.00,0.02,0.19,22.40,38.630938,-90.226172,0.07,0.00,51.00,0.00,1.39,12.60,0.08,-0.50,0.00
2024-06-19T16:53:54.000Z,,22.50,100.38,5.00,0.00,0.06,0.18,22.40,38.621787,-90.219297,0.03,0.00,51.00,0.00,1.39,64.90,0.07,-0.60,-0.30
2024-06-19T17:08:54.000Z,,22.40,100.38,5.00,0.00,0.07,0.14,22.40,38.621787,-90.219297,0.03,0.00,50.00,0.00,1.35,67.40,0.07,-0.80,-0.20
2024-06-19T17:23:54.000Z,,22.40,100.37,5.00,0.00,-0.05,0.24,22.40,38.621787,-90.219297,0.07,0.00,50.00,0.00,1.34,324.70,0.08,-0.60,-0.30
2024-06-19T17:38:54.000Z,,22.40,100.36,5.00,0.00,0.00,0.18,22.40,38.621787,-90.219297,0.08,0.00,50.00,0.00,1.35,356.90,0.08,-0.30,-0.30
2024-06-19T17:53:54.000Z,,22.30,100.35,5.00,0.00,0.04,0.19,22.40,38.630938,-90.226172,-0.08,0.00,50.00,0.00,1.34,150.70,0.09,-0.60,-0.40
2024-06-19T18:04:52.822Z,11.95,,,,,,,,,,,,,,,,,,
2024-06-19T18:08:54.000Z,,22.20,100.34,5.00,0.00,-0.02,0.22,22.30,38.630938,-90.226172,-0.09,0.00,49.00,0.00,1.31,190.50,0.09,-0.60,-0.20
2024-06-19T18:23:54.000Z,,22.40,100.32,5.00,0.00,0.02,0.07,22.30,38.630938,-90.226172,0.02,0.00,49.00,0.00,1.33,42.70,0.03,-0.70,-0.30
2024-06-19T18:38:54.000Z,,22.40,100.30,5.00,0.00,0.04,0.25,22.40,38.630938,-90.226172,-0.07,0.00,50.00,0.00,1.34,152.40,0.08,-0.80,-0.20
2024-06-19T18:53:54.000Z,,22.30,100.30,5.00,0.00,0.04,0.17,22.30,38.630938,-90.226172,-0.06,0.00,49.00,0.00,1.31,147.80,0.07,-0.70,-0.20
2024-06-19T19:08:54.000Z,,22.40,100.29,5.00,0.00,0.02,0.16,22.40,38.630938,-90.226172,0.07,0.00,50.00,0.00,1.34,15.50,0.07,-0.60,-0.30
2024-06-19T19:23:54.000Z,,22.50,100.28,5.00,0.00,-0.01,0.14,22.40,38.630938,-90.226172,0.06,0.00,50.00,0.00,1.37,351.30,0.06,-0.40,-0.40
2024-06-19T19:38:54.000Z,,22.40,100.27,5.00,0.00,0.05,0.16,22.40,38.630938,-90.226172,-0.03,0.00,50.00,0.00,1.34,115.90,0.06,-0.60,-0.20
2024-06-19T19:53:54.000Z,,22.50,100.26,5.00,0.00,0.08,0.20,22.40,38.630938,-90.226172,0.02,0.00,49.00,0.00,1.34,78.40,0.08,-0.50,-0.20
2024-06-19T20:08:54.000Z,,22.50,100.25,5.00,0.00,0.01,0.20,22.50,38.630938,-90.226172,0.08,0.00,50.00,0.00,1.36,8.70,0.08,-0.40,-0.30
2024-06-19T20:23:54.000Z,,22.50,100.24,5.00,0.00,0.05,0.21,22.50,38.630938,-90.226172,-0.07,0.00,50.00,0.00,1.36,146.20,0.09,-0.50,-0.20
2024-06-19T20:38:54.000Z,,22.30,100.24,5.00,0.00,-0.01,0.24,22.50,38.630938,-90.226172,-0.09,0.00,49.00,0.00,1.32,183.10,0.09,-0.60,-0.20
2024-06-19T20:53:54.000Z,,22.40,100.23,5.00,0.00,0.05,0.16,22.40,38.630938,-90.226172,0.06,0.00,49.00,0.00,1.34,40.70,0.07,-0.80,-0.40
2024-06-19T21:04:52.820Z,11.95,,,,,,,,,,,,,,,,,,
2024-06-19T21:08:54.000Z,,22.50,100.24,5.00,0.00,0.02,0.12,22.40,38.630938,-90.226172,0.06,0.00,50.00,0.00,1.37,20.90,0.06,-0.90,-0.30
2024-06-19T21:23:54.000Z,,22.50,100.24,5.00,0.00,0.01,0.24,22.50,38.630938,-90.226172,-0.08,0.00,50.00,0.00,1.36,171.10,0.08,-0.50,-0.20
2024-06-19T21:38:54.000Z,,22.40,100.23,5.00,0.00,0.08,0.24,22.50,38.630938,-90.226172,-0.01,0.00,50.00,0.00,1.34,94.70,0.08,-0.50,-0.40
2024-06-19T21:53:54.000Z,,22.30,100.24,5.00,0.00,0.05,0.23,22.40,38.630938,-90.226172,0.10,0.00,50.00,0.00,1.34,25.80,0.11,-0.70,-0.30
2024-06-19T22:08:54.000Z,,22.30,100.23,5.00,0.00,-0.02,0.13,22.40,38.630938,-90.226172,0.06,0.00,50.00,0.00,1.33,343.00,0.07,-0.80,-0.10
2024-06-19T22:23:54.000Z,,22.40,100.23,5.00,0.00,0.02,0.12,22.40,38.630938,-90.226172,0.03,0.00,50.00,0.00,1.34,34.80,0.04,-0.80,-0.10
2024-06-19T22:38:54.000Z,,22.50,100.22,5.00,0.00,-0.02,0.30,22.40,38.630938,-90.226172,-0.09,0.00,49.00,0.00,1.34,190.70,0.09,-0.60,-0.30
2024-06-19T22:53:54.000Z,,22.30,100.22,5.00,0.00,0.04,0.22,22.40,38.630938,-90.226172,-0.08,0.00,49.00,0.00,1.31,152.50,0.09,-0.70,-0.10
2024-06-19T23:08:54.000Z,,21.90,100.22,5.00,0.00,0.04,0.15,22.40,38.630938,-90.226172,0.06,0.00,49.00,0.00,1.32,34.10,0.08,-0.60,-0.10
2024-06-19T23:23:54.000Z,,21.70,100.23,5.00,0.00,-0.01,0.14,22.40,38.630938,-90.226172,0.07,0.00,49.00,0.00,1.32,348.30,0.07,-0.50,-0.10
2024-06-19T23:38:54.000Z,,22.40,100.25,5.00,0.00,0.04,0.30,22.40,38.630938,-90.226172,-0.08,0.00,50.00,0.00,1.34,153.00,0.09,-0.70,-0.40
2024-06-19T23:53:54.000Z,,22.30,100.26,5.00,0.00,0.05,0.21,22.40,38.630938,-90.226172,-0.06,0.00,49.00,0.00,1.30,138.40,0.08,-0.60,-0.30
2024-06-20T00:04:52.766Z,12.10,,,,,,,,,,,,,,,,,,
2024-06-20T00:08:51.000Z,,,,5.00,0.00,,,,38.630938,-90.226172,,,,0.00,,,,,
2024-06-20T00:23:54.000Z,,22.20,100.27,5.00,0.00,0.00,0.12,22.30,38.630938,-90.226172,0.07,0.00,49.00,0.00,1.32,359.40,0.07,-0.70,-0.20
2024-06-20T00:38:54.000Z,,22.20,100.28,5.00,0.00,-0.08,0.22,22.30,38.630938,-90.226172,0.00,0.00,49.00,0.00,1.31,267.30,0.08,-0.40,-0.20
2024-06-20T00:53:54.000Z,,22.10,100.29,5.00,0.00,0.08,0.19,22.20,38.630938,-90.226172,-0.06,0.00,47.00,0.00,1.27,128.70,0.10,-0.60,-0.20
2024-06-20T01:08:54.000Z,,22.30,100.31,5.00,0.00,0.04,0.10,22.20,38.630938,-90.226172,0.03,0.00,47.00,0.00,1.27,53.50,0.05,-0.70,-0.20
2024-06-20T01:23:54.000Z,,22.20,100.31,5.00,0.00,-0.02,0.14,22.20,38.630938,-90.226172,0.05,0.00,48.00,0.00,1.28,339.20,0.06,-0.30,-0.30
2024-06-20T01:38:54.000Z,,22.20,100.32,5.00,0.00,0.01,0.15,22.30,38.630938,-90.226172,0.06,0.00,48.00,0.00,1.29,8.90,0.06,-0.60,-0.50
2024-06-20T01:53:54.000Z,,22.20,100.34,5.00,0.00,0.00,0.25,22.20,38.630938,-90.226172,-0.10,0.00,47.00,0.00,1.27,182.70,0.10,-0.60,-0.10
2024-06-20T02:08:54.000Z,,22.20,100.35,5.00,0.00,0.04,0.18,22.20,38.630938,-90.226172,-0.04,0.00,47.00,0.00,1.26,134.40,0.06,-0.80,-0.10
2024-06-20T02:23:54.000Z,,22.20,100.37,5.00,0.00,-0.04,0.14,22.20,38.630938,-90.226172,0.05,0.00,48.00,0.00,1.29,323.00,0.07,-0.60,0.00
2024-06-20T02:38:54.000Z,,22.20,100.39,5.00,0.00,0.03,0.10,22.20,38.630938,-90.226172,0.03,0.00,49.00,0.00,1.31,50.10,0.04,-0.60,-0.10
2024-06-20T02:53:54.000Z,,22.20,100.39,5.00,0.00,-0.02,0.26,22.30,38.630938,-90.226172,-0.10,0.00,49.00,0.00,1.31,191.50,0.10,-0.60,-0.40
2024-06-20T03:04:53.129Z,12.10,,,,,,,,,,,,,,,,,,
2024-06-20T03:08:54.000Z,,22.20,100.40,5.00,0.00,0.06,0.20,22.30,38.630938,-90.226172,-0.01,0.00,48.00,0.00,1.29,102.30,0.06,-0.70,-0.10
2024-06-20T03:23:54.000Z,,22.30,100.41,5.00,0.00,0.02,0.04,22.20,38.630938,-90.226172,0.02,0.00,48.00,0.00,1.28,41.40,0.03,-0.80,-0.30
2024-06-20T03:38:54.000Z,,22.40,100.42,5.00,0.00,0.01,0.05,22.30,38.630938,-90.226172,0.03,0.00,48.00,0.00,1.30,26.00,0.03,-0.50,-0.20
2024-06-20T03:53:54.000Z,,22.40,100.44,5.00,0.00,0.01,0.04,22.40,38.630938,-90.226172,0.03,0.00,48.00,0.00,1.31,28.80,0.03,-0.70,-0.30
2024-06-20T04:08:54.000Z,,22.40,100.44,5.00,0.00,0.02,0.05,22.40,38.630938,-90.226172,0.03,0.00,49.00,0.00,1.32,31.10,0.03,-0.80,-0.10
2024-06-20T04:23:54.000Z,,22.50,100.44,5.00,0.00,0.02,0.05,22.40,38.630938,-90.226172,0.03,0.00,49.00,0.00,1.34,30.10,0.03,-0.60,-0.10
2024-06-20T04:38:54.000Z,,22.50,100.43,5.00,0.00,0.01,0.05,22.50,38.630938,-90.226172,0.03,0.00,50.00,0.00,1.35,27.50,0.03,-0.70,-0.20
2024-06-20T04:53:54.000Z,,22.50,100.43,5.00,0.00,0.01,0.05,22.50,38.630938,-90.226172,0.03,0.00,50.00,0.00,1.37,25.80,0.03,-0.60,-0.40
2024-06-20T05:08:54.000Z,,22.60,100.43,5.00,0.00,0.01,0.04,22.50,38.630938,-90.226172,0.03,0.00,50.00,0.00,1.38,25.10,0.03,-0.60,-0.10
2024-06-20T05:23:54.000Z,,22.60,100.44,5.00,0.00,0.01,0.04,22.60,38.630938,-90.226172,0.03,0.00,51.00,0.00,1.39,26.00,0.03,-0.80,-0.10
2024-06-20T05:38:54.000Z,,22.60,100.44,5.00,0.00,0.02,0.04,22.60,38.630938,-90.226172,0.03,0.00,51.00,0.00,1.41,29.20,0.03,-0.50,-0.40
2024-06-20T05:53:54.000Z,,22.60,100.44,5.00,0.00,0.02,0.04,22.60,38.630938,-90.226172,0.03,0.00,52.00,0.00,1.42,31.40,0.03,-0.70,-0.20
2024-06-20T06:04:52.611Z,12.15,,,,,,,,,,,,,,,,,,
2024-06-20T06:08:54.000Z,,22.70,100.44,5.00,0.00,0.02,0.05,22.60,38.630938,-90.226172,0.03,0.00,52.00,0.00,1.43,33.40,0.04,-0.60,-0.20
2024-06-20T06:23:54.000Z,,22.70,100.43,5.00,0.00,0.02,0.05,22.70,38.630938,-90.226172,0.03,0.00,52.00,0.00,1.44,34.60,0.04,-0.50,-0.10
2024-06-20T06:38:54.000Z,,22.70,100.44,5.00,0.00,0.02,0.05,22.70,38.630938,-90.226172,0.03,0.00,52.00,0.00,1.45,34.40,0.04,-0.60,-0.40
2024-06-20T06:53:54.000Z,,22.70,100.44,5.00,0.00,0.03,0.12,22.70,38.630938,-90.226172,0.04,0.00,54.00,0.00,1.48,40.30,0.05,-0.50,-0.40
2024-06-20T07:08:54.000Z,,22.60,100.44,5.00,0.00,0.04,0.18,22.70,38.630938,-90.226172,0.05,0.00,54.00,0.00,1.46,34.00,0.06,-1.00,-0.20
2024-06-20T07:23:54.000Z,,22.50,100.45,5.00,0.00,0.02,0.11,22.60,38.630938,-90.226172,0.06,0.00,51.00,0.00,1.39,23.00,0.06,-0.60,-0.30
2024-06-20T07:38:54.000Z,,22.40,100.46,5.00,0.00,0.04,0.12,22.50,38.630938,-90.226172,0.05,0.00,50.00,0.00,1.34,38.10,0.07,-0.60,-0.20
2024-06-20T07:53:54.000Z,,22.30,100.46,5.00,0.00,0.04,0.12,22.40,38.630938,-90.226172,0.04,0.00,48.00,0.00,1.31,44.10,0.06,-0.60,-0.40
2024-06-20T08:08:54.000Z,,22.40,100.46,5.00,0.00,0.01,0.07,22.40,38.630938,-90.226172,0.04,0.00,48.00,0.00,1.30,14.40,0.04,-0.50,-0.20
2024-06-20T08:23:54.000Z,,22.40,100.47,5.00,0.00,0.03,0.12,22.40,38.630938,-90.226172,0.05,0.00,48.00,0.00,1.30,33.50,0.05,-0.60,-0.10
2024-06-20T08:38:54.000Z,,22.30,100.47,5.00,0.00,0.04,0.12,22.40,38.630938,-90.226172,0.04,0.00,47.00,0.00,1.28,48.30,0.06,-0.60,-0.30
2024-06-20T08:53:54.000Z,,22.30,100.48,5.00,0.00,-0.10,0.65,22.40,38.630938,-90.226172,-0.05,0.00,48.00,0.00,1.28,243.30,0.12,-0.70,-0.20
2024-06-20T09:04:52.764Z,12.20,,,,,,,,,,,,,,,,,,
2024-06-20T09:08:54.000Z,,21.20,100.50,5.00,0.00,-0.22,0.82,22.00,38.630938,-90.226172,-0.14,0.00,50.00,0.00,1.26,236.90,0.27,-0.60,-0.20
2024-06-20T09:23:54.000Z,,21.80,100.50,5.00,0.00,0.04,0.07,21.80,38.630938,-90.226172,-0.01,0.00,48.00,0.00,1.26,107.50,0.04,-0.70,-0.20
2024-06-20T09:38:54.000Z,,21.90,100.51,5.00,0.00,0.04,0.10,21.80,38.630938,-90.226172,0.01,0.00,49.00,0.00,1.28,81.10,0.04,-0.50,-0.20
2024-06-20T09:53:54.000Z,,22.00,100.52,5.00,0.00,0.03,0.10,21.90,38.630938,-90.226172,0.03,0.00,49.00,0.00,1.29,45.90,0.04,-0.70,-0.10
2024-06-20T10:08:54.000Z,,22.00,100.53,5.00,0.00,0.04,0.18,22.00,38.630938,-90.226172,0.05,0.00,49.00,0.00,1.30,38.30,0.07,-0.60,-0.20
2024-06-20T10:23:54.000Z,,22.00,100.55,5.00,0.00,0.05,0.31,22.10,38.630938,-90.226172,-0.05,0.00,49.00,0.00,1.29,133.70,0.07,-0.60,-0.30
2024-06-20T10:38:54.000Z,,22.10,100.56,5.00,0.00,0.07,0.32,22.10,38.630938,-90.226172,0.04,0.00,50.00,0.00,1.33,58.80,0.08,-0.50,-0.30
2024-06-20T10:53:54.000Z,,22.20,100.58,5.00,0.00,0.02,0.15,22.10,38.630938,-90.226172,0.05,0.00,51.00,0.00,1.35,17.00,0.05,-0.50,-0.30
2024-06-20T11:08:54.000Z,,22.20,100.59,5.00,0.00,0.02,0.12,22.20,38.630938,-90.226172,0.05,0.00,51.00,0.00,1.38,15.70,0.06,-0.70,-0.10
2024-06-20T11:23:54.000Z,,22.10,100.59,5.00,0.00,0.05,0.29,22.20,38.630938,-90.226172,-0.10,0.00,50.00,0.00,1.34,153.10,0.11,-0.80,-0.40
2024-06-20T11:38:54.000Z,,22.10,100.60,5.00,0.00,0.06,0.28,22.20,38.630938,-90.226172,-0.06,0.00,50.00,0.00,1.33,138.00,0.08,-0.70,-0.10
2024-06-20T11:53:54.000Z,,22.10,100.62,5.00,0.00,0.01,0.15,22.20,38.630938,-90.226172,0.06,0.00,50.00,0.00,1.34,5.40,0.06,-0.50,-0.40
2024-06-20T12:04:52.418Z,11.95,,,,,,,,,,,,,,,,,,
2024-06-20T12:08:54.000Z,,22.20,100.63,5.00,0.00,0.04,0.10,22.20,38.630938,-90.226172,0.03,0.00,51.00,0.00,1.37,52.50,0.05,-0.70,-0.10
2024-06-20T12:23:54.000Z,,22.20,100.63,5.00,0.00,-0.03,0.25,22.30,38.630938,-90.226172,-0.11,0.00,51.00,0.00,1.37,193.80,0.12,-0.50,-0.20
2024-06-20T12:38:54.000Z,,22.10,100.64,5.00,0.00,-0.08,0.25,22.20,38.630938,-90.226172,-0.02,0.00,51.00,0.00,1.35,259.70,0.09,-0.80,-0.30
2024-06-20T12:53:54.000Z,,22.20,100.66,5.00,0.00,0.03,0.13,22.20,38.630938,-90.226172,0.05,0.00,51.00,0.00,1.35,33.10,0.06,-0.50,-0.30
2024-06-20T13:08:54.000Z,,22.30,100.67,5.00,0.00,0.05,0.16,22.20,38.630938,-90.226172,0.03,0.00,52.00,0.00,1.40,60.10,0.05,-0.60,-0.40
2024-06-20T13:23:54.000Z,,22.10,100.68,5.00,0.00,0.03,0.24,22.30,38.630938,-90.226172,-0.09,0.00,54.00,0.00,1.44,160.10,0.10,-0.60,-0.20
2024-06-20T13:38:54.000Z,,22.10,100.68,5.00,0.00,0.06,0.23,22.20,38.630938,-90.226172,0.07,0.00,53.00,0.00,1.40,42.40,0.09,-0.60,-0.20
2024-06-20T13:53:54.000Z,,22.30,100.68,5.00,0.00,0.06,0.25,22.20,38.630938,-90.226172,0.06,0.00,52.00,0.00,1.39,43.20,0.09,-3.80,5.40
2024-06-20T14:08:54.000Z,,22.40,100.68,5.00,0.00,-0.02,0.24,22.40,38.630938,-90.226172,-0.09,0.00,51.00,0.00,1.38,189.70,0.09,-0.50,-0.20
2024-06-20T14:23:54.000Z,,22.30,100.67,5.00,0.00,0.03,0.25,22.40,38.630938,-90.226172,-0.08,0.00,50.00,0.00,1.34,156.60,0.08,-0.30,-0.30
2024-06-20T14:38:54.000Z,,22.30,100.68,5.00,0.00,-0.02,0.27,22.40,38.630938,-90.226172,0.08,0.00,50.00,0.00,1.35,348.20,0.09,-0.60,-0.20
2024-06-20T14:53:54.000Z,,22.40,100.68,5.00,0.00,0.01,0.21,22.40,38.630938,-90.226172,0.08,0.00,51.00,0.00,1.37,6.40,0.08,-0.40,-0.20
2024-06-20T15:04:52.853Z,11.95,,,,,,,,,,,,,,,,,,
2024-06-20T15:08:54.000Z,,22.30,100.68,5.00,0.00,0.06,0.26,22.40,38.630938,-90.226172,-0.08,0.00,50.00,0.00,1.36,140.30,0.10,-0.80,-0.40
2024-06-20T15:23:54.000Z,,22.30,100.67,5.00,0.00,0.05,0.20,22.40,38.630938,-90.226172,-0.05,0.00,49.00,0.00,1.33,138.00,0.07,-0.60,-0.10
2024-06-20T15:38:54.000Z,,22.50,100.68,5.00,0.00,-0.03,0.21,22.40,38.630938,-90.226172,0.08,0.00,50.00,0.00,1.37,338.70,0.09,-0.80,-0.30
2024-06-20T15:53:54.000Z,,22.70,100.68,5.00,0.00,0.08,0.18,22.50,38.630938,-90.226172,-0.01,0.00,50.00,0.00,1.39,99.20,0.08,-0.70,-0.30
2024-06-20T16:08:54.000Z,,22.50,100.67,5.00,0.00,0.06,0.15,22.60,38.630938,-90.226172,-0.01,0.00,50.00,0.00,1.36,95.00,0.06,-0.60,-0.10
2024-06-20T16:23:54.000Z,,22.50,100.66,5.00,0.00,0.05,0.16,22.50,38.630938,-90.226172,-0.03,0.00,49.00,0.00,1.33,121.30,0.06,-0.60,-0.30
2024-06-20T16:38:54.000Z,,22.60,100.65,5.00,0.00,0.06,0.17,22.60,38.630938,-90.226172,0.05,0.00,49.00,0.00,1.35,47.50,0.08,-0.60,0.00
2024-06-20T16:53:54.000Z,,22.60,100.63,5.00,0.00,0.09,0.23,22.60,38.630938,-90.226172,-0.03,0.00,49.00,0.00,1.35,106.80,0.10,-0.50,-0.30
2024-06-20T17:08:54.000Z,,22.50,100.63,5.00,0.00,0.06,0.15,22.60,38.621787,-90.219297,-0.03,0.00,48.00,0.00,1.32,111.80,0.07,-0.50,0.00
2024-06-20T17:23:54.000Z,,22.60,100.61,5.00,0.00,0.04,0.15,22.60,38.621787,-90.219297,0.05,0.00,48.00,0.00,1.32,41.10,0.06,-0.60,-0.20
2024-06-20T17:38:54.000Z,,22.60,100.61,5.00,0.00,0.06,0.16,22.60,38.621787,-90.219297,0.07,0.00,49.00,0.00,1.34,39.00,0.09,-0.60,-0.10
2024-06-20T17:53:54.000Z,,22.50,100.61,5.00,0.00,0.03,0.17,22.60,38.621787,-90.219297,0.08,0.00,49.00,0.00,1.33,18.00,0.09,-0.60,-0.20
2024-06-20T18:04:53.053Z,11.95,,,,,,,,,,,,,,,,,,
2024-06-20T18:08:54.000Z,,22.50,100.60,5.00,0.00,-0.06,0.27,22.50,38.630938,-90.226172,-0.09,0.00,48.00,0.00,1.31,213.20,0.11,-0.70,-0.20
2024-06-20T18:23:54.000Z,,22.30,100.58,5.00,0.00,0.01,0.26,22.50,38.630938,-90.226172,-0.09,0.00,47.00,0.00,1.27,171.70,0.09,-0.50,-0.20
2024-06-20T18:38:51.000Z,,,,5.00,0.00,,,,38.630938,-90.226172,,,,0.00,,,,,
2024-06-20T18:53:54.000Z,,22.50,100.57,5.00,0.00,0.03,0.22,22.50,38.630938,-90.226172,0.08,0.00,48.00,0.00,1.32,17.30,0.08,-0.70,-0.20
2024-06-20T19:08:54.000Z,,22.30,100.56,5.00,0.00,0.06,0.22,22.50,38.621787,-90.219297,-0.06,0.00,47.00,0.00,1.28,131.90,0.09,-0.60,-0.20
2024-06-20T19:23:54.000Z,,22.20,100.56,5.00,0.00,0.09,0.24,22.30,38.621787,-90.219297,0.00,0.00,47.00,0.00,1.25,93.00,0.09,-0.60,-0.10
2024-06-20T19:38:54.000Z,,22.30,100.55,5.00,0.00,0.02,0.14,22.30,38.621787,-90.219297,0.05,0.00,47.00,0.00,1.26,25.10,0.05,-0.60,-0.20
2024-06-20T19:53:54.000Z,,22.40,100.54,5.00,0.00,0.03,0.05,22.30,38.621787,-90.219297,0.01,0.00,47.00,0.00,1.28,61.70,0.03,-0.70,-0.30
2024-06-20T20:08:54.000Z,,22.40,100.53,5.00,0.00,0.02,0.22,22.40,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.27,167.50,0.09,-0.70,-0.20
2024-06-20T20:23:54.000Z,,22.20,100.52,5.00,0.00,0.07,0.26,22.40,38.630938,-90.226172,-0.05,0.00,46.00,0.00,1.24,124.30,0.08,-0.50,-0.40
2024-06-20T20:38:54.000Z,,22.20,100.51,5.00,0.00,0.06,0.19,22.30,38.630938,-90.226172,0.08,0.00,47.00,0.00,1.26,37.40,0.11,-0.40,-0.10
2024-06-20T20:53:54.000Z,,22.30,100.50,5.00,0.00,0.01,0.15,22.30,38.630938,-90.226172,0.08,0.00,48.00,0.00,1.28,4.70,0.08,-0.60,-0.20
2024-06-20T21:04:52.831Z,11.95,,,,,,,,,,,,,,,,,,
2024-06-20T21:08:54.000Z,,22.30,100.48,5.00,0.00,0.07,0.33,22.30,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.26,140.60,0.10,-0.80,-0.20
2024-06-20T21:23:54.000Z,,22.30,100.46,5.00,0.00,0.04,0.22,22.30,38.630938,-90.226172,-0.06,0.00,47.00,0.00,1.26,142.30,0.07,-0.70,-0.20
2024-06-20T21:38:54.000Z,,22.40,100.46,5.00,0.00,0.00,0.16,22.30,38.630938,-90.226172,0.07,0.00,48.00,0.00,1.29,357.40,0.07,-0.50,-0.20
2024-06-20T21:53:54.000Z,,22.50,100.45,5.00,0.00,0.07,0.25,22.40,38.630938,-90.226172,-0.05,0.00,48.00,0.00,1.32,124.00,0.08,-0.60,0.00
2024-06-20T22:08:54.000Z,,22.30,100.44,5.00,0.00,0.04,0.12,22.40,38.621787,-90.219297,-0.03,0.00,47.00,0.00,1.28,125.90,0.05,-0.60,-0.30
2024-06-20T22:23:54.000Z,,22.40,100.42,5.00,0.00,0.06,0.24,22.40,38.621787,-90.219297,-0.02,0.00,47.00,0.00,1.28,107.40,0.06,-0.70,-0.30
2024-06-20T22:38:54.000Z,,22.50,100.41,5.00,0.00,0.02,0.10,22.40,38.621787,-90.219297,0.03,0.00,48.00,0.00,1.30,36.80,0.04,-0.40,-0.30
2024-06-20T22:53:54.000Z,,22.50,100.39,5.00,0.00,0.03,0.21,22.50,38.621787,-90.219297,0.06,0.00,48.00,0.00,1.32,29.30,0.07,-0.40,-0.10
2024-06-20T23:08:54.000Z,,22.30,100.38,5.00,0.00,0.00,0.30,22.50,38.621787,-90.219297,-0.08,0.00,48.00,0.00,1.29,180.10,0.08,-0.70,0.00
2024-06-20T23:23:54.000Z,,22.30,100.37,5.00,0.00,-0.03,0.25,22.40,38.621787,-90.219297,0.09,0.00,48.00,0.00,1.28,340.70,0.10,-0.80,-0.20
2024-06-20T23:38:54.000Z,,22.30,100.37,5.00,0.00,0.04,0.13,22.30,38.621787,-90.219297,0.05,0.00,48.00,0.00,1.28,37.30,0.07,-0.40,-0.10
2024-06-20T23:53:54.000Z,,22.40,100.36,5.00,0.00,0.02,0.06,22.40,38.621787,-90.219297,0.01,0.00,48.00,0.00,1.29,66.50,0.03,-0.60,-0.20
2024-06-21T00:04:53.484Z,12.35,,,,,,,,,,,,,,,,,,
2024-06-21T00:08:54.000Z,,22.40,100.36,5.00,0.00,0.02,0.21,22.40,38.630938,-90.226172,0.06,0.00,48.00,0.00,1.29,15.70,0.07,-0.60,-0.30
2024-06-21T00:23:54.000Z,,22.20,100.37,5.00,0.00,-0.04,0.26,22.40,38.630938,-90.226172,-0.10,0.00,47.00,0.00,1.26,200.50,0.11,-0.80,-0.30
2024-06-21T00:38:54.000Z,,22.20,100.36,5.00,0.00,0.03,0.13,22.30,38.630938,-90.226172,0.05,0.00,47.00,0.00,1.25,29.00,0.06,-0.60,0.00
2024-06-21T00:53:54.000Z,,22.30,100.37,5.00,0.00,0.03,0.10,22.30,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.27,47.40,0.04,-0.50,-0.10
2024-06-21T01:08:54.000Z,,22.40,100.38,5.00,0.00,0.01,0.10,22.40,38.621787,-90.219297,0.03,0.00,48.00,0.00,1.29,22.50,0.04,-0.60,-0.10
2024-06-21T01:23:54.000Z,,22.30,100.38,5.00,0.00,-0.03,0.23,22.40,38.621787,-90.219297,-0.09,0.00,48.00,0.00,1.28,199.20,0.09,-0.60,-0.20
2024-06-21T01:38:54.000Z,,22.20,100.39,5.00,0.00,0.06,0.31,22.30,38.621787,-90.219297,-0.08,0.00,47.00,0.00,1.25,142.00,0.10,-0.70,-0.20
2024-06-21T01:53:54.000Z,,22.30,100.39,5.00,0.00,0.04,0.09,22.30,38.621787,-90.219297,0.00,0.00,47.00,0.00,1.25,92.90,0.04,-0.60,-0.10
2024-06-21T02:08:54.000Z,,22.40,100.39,5.00,0.00,0.05,0.12,22.30,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.26,65.00,0.05,-0.80,-0.30
2024-06-21T02:23:54.000Z,,22.30,100.40,5.00,0.00,-0.04,0.25,22.40,38.630938,-90.226172,-0.09,0.00,47.00,0.00,1.25,203.80,0.10,-0.70,-0.20
2024-06-21T02:38:54.000Z,,22.30,100.42,5.00,0.00,0.05,0.22,22.30,38.630938,-90.226172,-0.06,0.00,46.00,0.00,1.24,142.70,0.08,-0.50,-0.30
2024-06-21T02:53:54.000Z,,22.40,100.43,5.00,0.00,0.04,0.10,22.30,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.26,93.20,0.04,-0.80,-0.20
2024-06-21T03:04:52.843Z,12.35,,,,,,,,,,,,,,,,,,
